+------+----------+------------+----------+----------+---------------------+----------------------+-------------+--------+---------+--------+-------+
| line | layer_no | layer_type | in_size  | out_size | in_channel/features | out_channel/features | kernel_size | stride | padding | groups | count |
| 102  |    26    |  linear1   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 102  |    26    |  linear2   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
| 103  |    27    |  linear1   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 103  |    27    |  linear2   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
| 104  |    28    |  linear1   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 104  |    28    |  linear2   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
| 111  |    29    |  linear1   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 111  |    29    |  linear2   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
| 112  |    30    |  linear1   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 112  |    30    |  linear2   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
| 113  |    31    |  linear1   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 113  |    31    |  linear2   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
| 114  |    32    |  linear1   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 114  |    32    |  linear2   | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
| 121  |    33    |  linear1   | (512, 1) | (512, 1) |         512         |         2048         |      -      |   -    |    -    |   1    |   2   |
| 121  |    33    |  linear2   | (512, 1) | (512, 1) |         512         |         2048         |      -      |   -    |    -    |   1    |   3   |
| 122  |    34    |  linear1   | (512, 1) | (512, 1) |         2048        |         512          |      -      |   -    |    -    |   1    |   2   |
| 122  |    34    |  linear2   | (512, 1) | (512, 1) |         2048        |         512          |      -      |   -    |    -    |   1    |   3   |
| 124  |    35    |   relu1    | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   2   |
| 124  |    35    |   relu2    | (512, 1) | (512, 1) |         512         |         512          |      -      |   -    |    -    |   1    |   3   |
+------+----------+------------+----------+----------+---------------------+----------------------+-------------+--------+---------+--------+-------+
